timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1561103055324,enter,e5240,,tutor,,mobile
1561103063083,quit,e5240,,tutor,,mobile
1561103063112,enter,b4661,,tutor,,mobile
1561103064459,respond,q6129,,tutor,b,mobile
1561103068318,submit,b4661,,tutor,,mobile
1561103068342,enter,e4661,,tutor,,mobile
1561103074039,quit,e4661,,tutor,,mobile
1561103074080,enter,b1660,,tutor,,mobile
1561103092880,respond,q2178,,tutor,c,mobile
1561103097220,submit,b1660,,tutor,,mobile
1561103097254,enter,e1660,,tutor,,mobile
1561103104118,quit,e1660,,tutor,,mobile
1561406245440,pay,p120,,,,
1561406323407,pay,p120,,,,
1561406338085,pay,p120,,,,
1561438769666,enter,e6538,,tutor,,mobile
1561438778857,quit,e6538,,tutor,,mobile
1561438798946,enter,b1682,,tutor,,mobile
1561438831145,play_audio,b1682,0,tutor,,mobile
1561438894107,pause_audio,b1682,64420,tutor,,mobile
1561438894107,submit,b1682,,tutor,,mobile
1561439626684,enter,b5294,,tutor,,mobile
1561439631456,respond,q7231,,tutor,b,mobile
1561439637801,submit,b5294,,tutor,,mobile
1561439637860,enter,e5294,,tutor,,mobile
1561439657053,quit,e5294,,tutor,,mobile
1561439748477,enter,b610,,tutor,,mobile
1561439754749,play_audio,b610,0,tutor,,mobile
1561439760045,pause_audio,b610,5454,tutor,,mobile
1561439760080,submit,b610,,tutor,,mobile
