timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1563667246705,play_video,l735,64425,archive,,web
1563667284453,pause_video,l735,98917,archive,,web
1563667285096,play_video,l735,99102,archive,,web
1563667285839,pause_video,l735,98488,archive,,web
1563667286628,play_video,l735,97396,archive,,web
1563667287402,pause_video,l735,94206,archive,,web
1563667287988,play_video,l735,94399,archive,,web
1563667289696,pause_video,l735,90352,archive,,web
1563667290354,play_video,l735,90552,archive,,web
1563667292476,pause_video,l735,86499,archive,,web
1563667292911,play_video,l735,86697,archive,,web
1563667294243,pause_video,l735,83073,archive,,web
1563667294792,play_video,l735,83263,archive,,web
1563667295787,pause_video,l735,80075,archive,,web
1563667296404,play_video,l735,80272,archive,,web
1563667297489,pause_video,l735,75793,archive,,web
1563667297888,play_video,l735,75991,archive,,web
1563667298970,pause_video,l735,72796,archive,,web
1563667299427,play_video,l735,72989,archive,,web
1563667299905,pause_video,l735,67657,archive,,web
1563667300334,play_video,l735,67839,archive,,web
1563667413171,pause_video,l735,114761,archive,,web
1563667413866,play_video,l735,114944,archive,,web
1563667609281,quit,l739,,archive,,web
1563667609761,enter,l735,,archive,,web
1563667609790,pause_video,l735,310871,archive,,web
1563667612756,play_video,l730,15,archive,,web
1563667867011,pause_video,l730,254184,archive,,web
1563667911569,play_video,l730,254192,archive,,web
1563667960582,pause_video,l730,302827,archive,,web
1563667962059,quit,l735,,archive,,web
1563667979442,enter,l730,,archive,,web
1563667980535,play_video,l730,302828,archive,,web
1563668008885,pause_video,l730,314602,archive,,web
1563668009659,play_video,l730,314792,archive,,web
1563668029975,pause_video,l730,325434,archive,,web
1563668030333,play_video,l730,325617,archive,,web
1563668031747,pause_video,l730,318370,archive,,web
1563668032409,play_video,l730,318555,archive,,web
1563668036926,pause_video,l730,323073,archive,,web
1563668038597,play_video,l730,323153,archive,,web
1563668039234,pause_video,l730,331557,archive,,web
1563668039662,play_video,l730,331740,archive,,web
1563668045737,quit,l730,,archive,,web
1563668046147,enter,l730,,archive,,web
1563668046168,pause_video,l730,338248,archive,,web
1563668048384,play_video,l737,13,archive,,web
1563668083729,pause_video,l737,35343,archive,,web
1563668185317,play_video,l737,35343,archive,,web
1563668318278,pause_video,l737,143081,archive,,web
1563668318983,play_video,l737,143263,archive,,web
1563668320205,pause_video,l737,128812,archive,,web
1563668320641,play_video,l737,129005,archive,,web
1563668367897,pause_video,l737,155808,archive,,web
1563668368387,play_video,l737,156004,archive,,web
1563668370176,pause_video,l737,147324,archive,,web
1563668370782,play_video,l737,147515,archive,,web
1563668499425,pause_video,l737,266494,archive,,web
1563668500191,play_video,l737,266675,archive,,web
1563668501347,pause_video,l737,252996,archive,,web
1563668501779,play_video,l737,253178,archive,,web
1563668509875,pause_video,l737,261277,archive,,web
1563668510939,quit,l730,,archive,,web
1563668511365,enter,l738,,archive,,web
1563668513769,play_video,l738,4,archive,,web
1563668867351,quit,l738,,archive,,web
1563668868123,enter,l738,,archive,,web
1563668868149,pause_video,l738,354335,archive,,web
1563668871015,play_video,l732,14,archive,,web
1563669114484,pause_video,l732,243452,archive,,web
1563669127515,play_video,l732,205301,archive,,web
1563669163556,pause_video,l732,216848,archive,,web
1563669164353,play_video,l732,217042,archive,,web
1563669164915,pause_video,l732,201621,archive,,web
1563669165514,play_video,l732,201819,archive,,web
1563669166093,pause_video,l732,205296,archive,,web
1563669166605,play_video,l732,205487,archive,,web
1563669255442,pause_video,l732,287730,archive,,web
1563669256168,play_video,l732,287926,archive,,web
1563669256709,pause_video,l732,278279,archive,,web
1563669257156,play_video,l732,278466,archive,,web
1563669266632,pause_video,l732,287943,archive,,web
1563669268013,play_video,l732,288018,archive,,web
1563669358246,pause_video,l732,378197,archive,,web
1563669361741,quit,l738,,archive,,web
1563669375972,enter,l698,,archive,,web
1563669379112,play_video,l698,18,archive,,web
1563669523283,quit,l698,,archive,,web
1563669523722,enter,l698,,archive,,web
1563669523726,pause_video,l698,144623,archive,,web
1563669525920,play_video,l704,13,archive,,web
1563669650759,pause_video,l704,124802,archive,,web
1563669650759,quit,l698,,archive,,web
1563669657877,enter,b8334,,sprint,,web
1563669689193,play_audio,b8334,0,sprint,,web
1563669713203,respond,q11308,,sprint,d,web
1563669730181,pause_audio,b8334,40280,sprint,,web
1563669732379,play_audio,b8334,40280,sprint,,web
1563669740636,respond,q11310,,sprint,b,web
1563669744451,respond,q11309,,sprint,b,web
1563669748210,respond,q11308,,sprint,c,web
1563669749674,pause_audio,b8334,57435,sprint,,web
1563669749675,submit,b8334,,sprint,,web
1563669751268,enter,e8334,,sprint,,web
1563669753754,play_audio,b8334,0,sprint,,web
1563669787066,pause_audio,b8334,32920,sprint,,web
1563669787312,play_audio,b8334,21763,sprint,,web
1563669805500,pause_audio,b8334,39906,sprint,,web
1563669805704,play_audio,b8334,9828,sprint,,web
1563669834669,pause_audio,b8334,38870,sprint,,web
1563669834903,play_audio,b8334,4212,sprint,,web
1563669835864,pause_audio,b8334,5236,sprint,,web
1563669836239,play_audio,b8334,2106,sprint,,web
1563669870816,pause_audio,b8334,36313,sprint,,web
1563669870817,quit,e8334,,sprint,,web
1563669872633,enter,b1824,,sprint,,web
1563669903757,play_audio,b1824,36313,sprint,,web
1563669912242,respond,q2670,,sprint,b,web
1563669923672,respond,q2671,,sprint,c,web
1563669932144,respond,q2671,,sprint,b,web
1563669935535,respond,q2672,,sprint,a,web
1563669955074,respond,q2670,,sprint,c,web
1563669965980,pause_audio,b1824,61966,sprint,,web
1563669965980,submit,b1824,,sprint,,web
1563669979212,enter,l480,,adaptive_offer,,web
1563669982338,play_video,l480,16,adaptive_offer,,web
1563670178957,pause_video,l480,196580,adaptive_offer,,web
1563670178957,quit,l480,,adaptive_offer,,web
1563670179582,enter,b2039,,adaptive_offer,,web
1563670210701,play_audio,b2039,0,adaptive_offer,,web
1563670238327,respond,q3315,,adaptive_offer,a,web
1563670251149,respond,q3316,,adaptive_offer,d,web
1563670252924,respond,q3317,,adaptive_offer,a,web
1563670258920,pause_audio,b2039,47867,adaptive_offer,,web
1563670258921,submit,b2039,,adaptive_offer,,web
1563670260373,enter,e2039,,adaptive_offer,,web
1563670263695,play_audio,b2039,0,adaptive_offer,,web
1563670283059,pause_audio,b2039,19028,adaptive_offer,,web
1563670283060,quit,e2039,,adaptive_offer,,web
1563670284621,enter,e1824,,sprint,,web
1563670286754,quit,e1824,,sprint,,web
1563670290121,enter,b1887,,sprint,,web
1563670314057,play_audio,b1887,19028,sprint,,web
1563670330348,respond,q2859,,sprint,a,web
1563670337763,respond,q2860,,sprint,b,web
1563670338314,respond,q2860,,sprint,a,web
1563670344234,respond,q2860,,sprint,b,web
1563670348832,respond,q2861,,sprint,b,web
1563670352811,pause_audio,b1887,38510,sprint,,web
1563670352812,submit,b1887,,sprint,,web
1563670354750,enter,e1887,,sprint,,web
1563670356691,play_audio,b1887,0,sprint,,web
1563670358268,pause_audio,b1887,1523,sprint,,web
1563670358521,play_audio,b1887,2252,sprint,,web
1563670389429,pause_audio,b1887,32862,sprint,,web
1563670392047,quit,e1887,,sprint,,web
1563670817541,enter,e1887,,sprint,,web
1563670822159,quit,e1887,,sprint,,web
1563686548340,enter,e4082,,adaptive_offer,,web
1563686551047,quit,e4082,,adaptive_offer,,web
1563686556856,enter,b3579,,sprint,,web
1563686596830,respond,q5047,,sprint,c,web
1563686597774,submit,b3579,,sprint,,web
1563686598732,enter,e3579,,sprint,,web
1563686620741,quit,e3579,,sprint,,web
1563686623804,enter,b2230,,sprint,,web
1563686647726,respond,q3698,,sprint,d,web
1563686649694,submit,b2230,,sprint,,web
1563686651978,enter,e2230,,sprint,,web
1563686655909,quit,e2230,,sprint,,web
1563686659575,enter,b7201,,sprint,,web
1563686680007,respond,q9850,,sprint,b,web
1563686686005,submit,b7201,,sprint,,web
1563686687169,enter,e7201,,sprint,,web
1563686698093,quit,e7201,,sprint,,web
1563686701651,enter,b3614,,sprint,,web
1563686707389,respond,q5082,,sprint,a,web
1563686729957,respond,q5082,,sprint,b,web
1563686734389,submit,b3614,,sprint,,web
1563686735431,enter,e3614,,sprint,,web
1563686738842,quit,e3614,,sprint,,web
1563687088392,enter,e3614,,sprint,,web
1563687090753,quit,e3614,,sprint,,web
1563687093995,enter,b3856,,sprint,,web
1563687119795,respond,q5324,,sprint,b,web
1563687122088,submit,b3856,,sprint,,web
1563687123240,enter,e3856,,sprint,,web
1563687151761,quit,e3856,,sprint,,web
1563687167129,enter,b2103,,sprint,,web
1563687198347,play_audio,b2103,0,sprint,,web
1563687208232,respond,q3507,,sprint,d,web
1563687213759,respond,q3508,,sprint,b,web
1563687234183,respond,q3509,,sprint,b,web
1563687241959,pause_audio,b2103,42800,sprint,,web
1563687241959,submit,b2103,,sprint,,web
1563687243871,enter,e2103,,sprint,,web
1563687245850,play_audio,b2103,0,sprint,,web
1563687291159,pause_audio,b2103,45258,sprint,,web
1563687291159,quit,e2103,,sprint,,web
1563694488855,enter,b11783,,sprint,,web
1563694520073,play_audio,b11783,45258,sprint,,web
1563694534356,respond,q17680,,sprint,d,web
1563694547570,respond,q17681,,sprint,c,web
1563694570162,respond,q17682,,sprint,a,web
1563694573362,pause_audio,b11783,52709,sprint,,web
1563694573363,submit,b11783,,sprint,,web
1563694575467,enter,e11783,,sprint,,web
1563694577941,play_audio,b11783,0,sprint,,web
1563694579547,pause_audio,b11783,1552,sprint,,web
1563694579778,play_audio,b11783,3975,sprint,,web
1563694620842,pause_audio,b11783,44702,sprint,,web
1563694620842,quit,e11783,,sprint,,web
1563694623414,enter,b1904,,sprint,,web
1563694654553,play_audio,b1904,44702,sprint,,web
1563694660395,respond,q2910,,sprint,d,web
1563694671002,respond,q2911,,sprint,a,web
1563694699041,respond,q2912,,sprint,b,web
1563694702361,respond,q2912,,sprint,a,web
1563694708697,pause_audio,b1904,53768,sprint,,web
1563694708698,submit,b1904,,sprint,,web
1563694711040,enter,e1904,,sprint,,web
1563694714402,play_audio,b1904,0,sprint,,web
1563694758836,pause_audio,b1904,44408,sprint,,web
1563694758837,quit,e1904,,sprint,,web
1563694760594,enter,b1860,,sprint,,web
1563694788604,play_audio,b1860,44408,sprint,,web
1563694804208,respond,q2778,,sprint,a,web
1563694811703,respond,q2779,,sprint,c,web
1563694833680,respond,q2780,,sprint,b,web
1563694838943,pause_audio,b1860,49757,sprint,,web
1563694838944,submit,b1860,,sprint,,web
1563694841567,enter,e1860,,sprint,,web
1563694843679,play_audio,b1860,0,sprint,,web
1563694890583,pause_audio,b1860,46677,sprint,,web
1563694890583,quit,e1860,,sprint,,web
1563694921664,enter,e3856,,my_note,,web
1563694924009,quit,e3856,,my_note,,web
1563694956759,enter,e4304,,my_note,,web
1563694959798,quit,e4304,,my_note,,web
1563694970951,enter,e1860,,my_note,,web
1563695001897,quit,e1860,,my_note,,web
1563695023246,enter,e1860,,my_note,,web
1563695023804,quit,e1860,,my_note,,web
1563698420562,enter,e1860,,my_note,,web
1563698521871,quit,e1860,,my_note,,web
1563698537312,enter,b1809,,sprint,,web
1563698559324,play_audio,b1809,0,sprint,,web
1563698575806,respond,q2625,,sprint,d,web
1563698590931,respond,q2626,,sprint,c,web
1563698606354,respond,q2627,,sprint,b,web
1563698608363,pause_audio,b1809,48358,sprint,,web
1563698608364,submit,b1809,,sprint,,web
1563698610242,enter,e1809,,sprint,,web
1563698613941,play_audio,b1809,0,sprint,,web
1563698615148,pause_audio,b1809,1015,sprint,,web
1563698615378,play_audio,b1809,2269,sprint,,web
1563698615875,pause_audio,b1809,2821,sprint,,web
1563698616113,play_audio,b1809,4538,sprint,,web
1563698646514,pause_audio,b1809,34985,sprint,,web
1563698646769,play_audio,b1809,21934,sprint,,web
1563698656347,pause_audio,b1809,31179,sprint,,web
1563698656600,play_audio,b1809,27985,sprint,,web
1563698658072,pause_audio,b1809,29538,sprint,,web
1563698658320,play_audio,b1809,23447,sprint,,web
1563698664550,pause_audio,b1809,29653,sprint,,web
1563698669363,quit,e1809,,sprint,,web
1563698703791,enter,l879,,archive,,web
1563698707776,play_video,l879,49,archive,,web
1563698812288,quit,l879,,archive,,web
1563698812915,enter,e1809,,archive,,web
1563698828933,quit,e1809,,archive,,web
1563698829339,enter,l879,,archive,,web
1563698829348,pause_video,l879,121630,archive,,web
1563698831697,play_video,l688,20,archive,,web
1563698991090,pause_video,l688,4184,archive,,web
1563698991677,play_video,l688,4376,archive,,web
1563698992339,pause_video,l688,93985,archive,,web
1563698992886,play_video,l688,94168,archive,,web
1563698993722,pause_video,l688,94998,archive,,web
1563698996314,play_video,l688,164797,archive,,web
1563699000022,pause_video,l688,168436,archive,,web
1563699013456,play_video,l688,168498,archive,,web
1563699048829,quit,l879,,archive,,web
1563699049207,enter,l688,,archive,,web
1563699049219,pause_video,l688,204225,archive,,web
1563699052278,play_video,l697,18,archive,,web
1563699215282,pause_video,l697,106145,archive,,web
1563699215971,play_video,l697,106326,archive,,web
1563699224722,quit,l688,,archive,,web
1563699225124,enter,l697,,archive,,web
1563699225128,pause_video,l697,115485,archive,,web
1563699227928,play_video,l707,17,archive,,web
1563699355908,quit,l697,,archive,,web
1563699356351,enter,l707,,archive,,web
1563699356362,pause_video,l707,128396,archive,,web
1563699415583,play_video,l706,7,archive,,web
1563699543517,pause_video,l706,124989,archive,,web
1563699544107,play_video,l706,125167,archive,,web
1563699544315,pause_video,l706,119114,archive,,web
1563699544787,play_video,l706,119301,archive,,web
1563699546605,pause_video,l706,121120,archive,,web
1563699551358,quit,l707,,archive,,web
1563699576089,enter,b757,,sprint,,web
1563699576244,play_audio,b757,29653,sprint,,web
1563699585232,erase_choice,q757,,sprint,a,web
1563699588539,respond,q757,,sprint,c,web
1563699588541,erase_choice,q757,,sprint,b,web
1563699591941,pause_audio,b757,15464,sprint,,web
1563699592656,submit,b757,,sprint,,web
1563699593876,enter,e757,,sprint,,web
1563699600456,quit,e757,,sprint,,web
1563699602436,enter,b1002,,sprint,,web
1563699602471,play_audio,b1002,0,sprint,,web
1563699613522,respond,q1002,,sprint,a,web
1563699618924,pause_audio,b1002,16300,sprint,,web
1563699620128,erase_choice,q1002,,sprint,c,web
1563699625191,respond,q1002,,sprint,b,web
1563699625784,submit,b1002,,sprint,,web
1563699626697,enter,e1002,,sprint,,web
1563699630154,play_audio,b1002,0,sprint,,web
1563699646465,pause_audio,b1002,16300,sprint,,web
1563699648072,quit,e1002,,sprint,,web
1563699664991,enter,b11663,,sprint,,web
1563699696166,play_audio,b11663,16300,sprint,,web
1563699709575,respond,q17459,,sprint,d,web
1563699715751,respond,q17460,,sprint,c,web
1563699735270,respond,q17461,,sprint,a,web
1563699740542,pause_audio,b11663,43598,sprint,,web
1563699740542,submit,b11663,,sprint,,web
1563699742245,enter,e11663,,sprint,,web
1563699745822,play_audio,b11663,0,sprint,,web
1563699747273,pause_audio,b11663,1015,sprint,,web
1563699747516,play_audio,b11663,3704,sprint,,web
1563699780662,pause_audio,b11663,36720,sprint,,web
1563699780662,quit,e11663,,sprint,,web
1563768923956,enter,b1992,,my_note,,web
1563768955205,play_audio,b1992,0,my_note,,web
1563768977762,respond,q3175,,my_note,a,web
1563768980952,respond,q3174,,my_note,a,web
1563768981896,respond,q3174,,my_note,c,web
1563768989377,respond,q3176,,my_note,c,web
1563768994584,pause_audio,b1992,38951,my_note,,web
1563768994585,submit,b1992,,my_note,,web
1563768995993,enter,e1992,,my_note,,web
1563768998548,play_audio,b1992,0,my_note,,web
1563769000459,pause_audio,b1992,1544,my_note,,web
1563769000695,play_audio,b1992,3905,my_note,,web
1563769001661,pause_audio,b1992,4941,my_note,,web
1563769001911,play_audio,b1992,2603,my_note,,web
1563769012179,pause_audio,b1992,12675,my_note,,web
1563769012383,play_audio,b1992,9111,my_note,,web
1563769013664,pause_audio,b1992,10139,my_note,,web
1563769013911,play_audio,b1992,7159,my_note,,web
1563769071800,pause_audio,b1992,65084,my_note,,web
1563769104216,quit,e1992,,my_note,,web
1563769106213,enter,b2068,,my_note,,web
1563769137342,play_audio,b2068,65084,my_note,,web
1563769151746,respond,q3402,,my_note,b,web
1563769160087,respond,q3403,,my_note,c,web
1563769161705,respond,q3403,,my_note,d,web
1563769180047,respond,q3404,,my_note,b,web
1563769186959,pause_audio,b2068,48745,my_note,,web
1563769186959,submit,b2068,,my_note,,web
1563769188346,enter,e2068,,my_note,,web
1563769190255,play_audio,b2068,0,my_note,,web
1563769227716,pause_audio,b2068,37436,my_note,,web
1563769227903,play_audio,b2068,25313,my_note,,web
1563769235943,pause_audio,b2068,33013,my_note,,web
1563769236204,play_audio,b2068,27783,my_note,,web
1563769248097,pause_audio,b2068,39410,my_note,,web
1563769248790,quit,e2068,,my_note,,web
1563769250609,enter,b2063,,my_note,,web
1563769281745,play_audio,b2063,39410,my_note,,web
1563769295296,respond,q3387,,my_note,b,web
1563769324789,respond,q3389,,my_note,a,web
1563769327957,respond,q3388,,my_note,a,web
1563769330789,respond,q3388,,my_note,b,web
1563769335804,respond,q3388,,my_note,c,web
1563769341044,respond,q3388,,my_note,d,web
1563769341940,pause_audio,b2063,59736,my_note,,web
1563769341941,submit,b2063,,my_note,,web
1563769343492,enter,e2063,,my_note,,web
1563769345213,play_audio,b2063,0,my_note,,web
1563769377254,pause_audio,b2063,31642,my_note,,web
1563769377507,play_audio,b2063,22856,my_note,,web
1563769392151,pause_audio,b2063,37465,my_note,,web
1563769392370,play_audio,b2063,30924,my_note,,web
1563769396975,pause_audio,b2063,35536,my_note,,web
1563769420908,quit,e2063,,my_note,,web
1563769422826,enter,b1972,,my_note,,web
1563769453978,play_audio,b1972,35536,my_note,,web
1563769465101,respond,q3114,,my_note,b,web
1563769483542,respond,q3116,,my_note,b,web
1563769487588,respond,q3115,,my_note,c,web
1563769489819,respond,q3115,,my_note,a,web
1563769492475,pause_audio,b1972,37863,my_note,,web
1563769492476,submit,b1972,,my_note,,web
1563769493873,enter,e1972,,my_note,,web
1563769495244,play_audio,b1972,0,my_note,,web
1563769530762,pause_audio,b1972,35111,my_note,,web
1563769530763,quit,e1972,,my_note,,web
1563769533406,enter,b1802,,my_note,,web
1563769564535,play_audio,b1802,35111,my_note,,web
1563769577227,respond,q2604,,my_note,c,web
1563769596354,respond,q2605,,my_note,a,web
1563769603402,respond,q2606,,my_note,b,web
1563769611281,respond,q2604,,my_note,d,web
1563769612098,pause_audio,b1802,46840,my_note,,web
1563769612099,submit,b1802,,my_note,,web
1563769613884,enter,e1802,,my_note,,web
1563769616890,play_audio,b1802,0,my_note,,web
1563769630309,pause_audio,b1802,13093,my_note,,web
1563769639925,play_audio,b1802,13093,my_note,,web
1563769659673,pause_audio,b1802,32891,my_note,,web
1563769659674,quit,e1802,,my_note,,web
1563769669122,enter,b1755,,my_note,,web
1563769700232,play_audio,b1755,32891,my_note,,web
1563769713968,respond,q2463,,my_note,c,web
1563769719528,respond,q2464,,my_note,b,web
1563769737688,respond,q2465,,my_note,a,web
1563769743305,respond,q2465,,my_note,b,web
1563769745232,pause_audio,b1755,44174,my_note,,web
1563769745232,submit,b1755,,my_note,,web
1563769747123,enter,e1755,,my_note,,web
1563769753459,play_audio,b1755,0,my_note,,web
1563769796287,pause_audio,b1755,42639,my_note,,web
1563769796287,quit,e1755,,my_note,,web
1563769935520,enter,b1690,,my_note,,web
1563769966672,play_audio,b1690,42639,my_note,,web
1563769977222,respond,q2268,,my_note,d,web
1563769993780,respond,q2269,,my_note,b,web
1563769999357,respond,q2270,,my_note,d,web
1563770003365,pause_audio,b1690,36046,my_note,,web
1563770003365,submit,b1690,,my_note,,web
1563770004640,enter,e1690,,my_note,,web
1563770011441,play_audio,b1690,0,my_note,,web
1563770050073,pause_audio,b1690,38098,my_note,,web
1563770050283,play_audio,b1690,1956,my_note,,web
1563770050972,pause_audio,b1690,2464,my_note,,web
1563770050972,quit,e1690,,my_note,,web
1563770416442,enter,b1474,,my_note,,web
1563770447587,play_audio,b1474,2464,my_note,,web
1563770456417,respond,q1620,,my_note,d,web
1563770462439,respond,q1620,,my_note,c,web
1563770473335,respond,q1621,,my_note,d,web
1563770483647,respond,q1622,,my_note,d,web
1563770486848,pause_audio,b1474,38809,my_note,,web
1563770486848,submit,b1474,,my_note,,web
1563770488537,enter,e1474,,my_note,,web
1563770490955,play_audio,b1474,0,my_note,,web
1563770510870,pause_audio,b1474,19562,my_note,,web
1563770511101,play_audio,b1474,15347,my_note,,web
1563770511839,pause_audio,b1474,15864,my_note,,web
1563770512101,play_audio,b1474,12011,my_note,,web
1563770514039,pause_audio,b1474,13546,my_note,,web
1563770514277,play_audio,b1474,8674,my_note,,web
1563770529274,pause_audio,b1474,23619,my_note,,web
1563770529518,play_audio,b1474,16682,my_note,,web
1563770531513,pause_audio,b1474,18746,my_note,,web
1563770531765,play_audio,b1474,12678,my_note,,web
1563770561798,pause_audio,b1474,42570,my_note,,web
1563770561798,quit,e1474,,my_note,,web
1563770564235,enter,b1682,,my_note,,web
1563770595349,play_audio,b1682,42570,my_note,,web
1563770603600,respond,q2244,,my_note,c,web
1563770636262,respond,q2245,,my_note,c,web
1563770638733,respond,q2246,,my_note,b,web
1563770643846,pause_audio,b1682,48084,my_note,,web
1563770643847,submit,b1682,,my_note,,web
1563770645439,enter,e1682,,my_note,,web
1563770659737,play_audio,b1682,0,my_note,,web
1563770706652,pause_audio,b1682,46779,my_note,,web
1563770706653,quit,e1682,,my_note,,web
1563770709179,enter,b1789,,my_note,,web
1563770740304,play_audio,b1789,46779,my_note,,web
1563770753238,respond,q2565,,my_note,b,web
1563770761044,respond,q2566,,my_note,b,web
1563770764779,respond,q2566,,my_note,a,web
1563770772363,respond,q2567,,my_note,b,web
1563770774340,pause_audio,b1789,33593,my_note,,web
1563770774340,submit,b1789,,my_note,,web
1563837203789,enter,b1932,,my_note,,web
1563837234991,play_audio,b1932,0,my_note,,web
1563837247566,respond,q2994,,my_note,c,web
1563837255525,respond,q2995,,my_note,a,web
1563837264525,respond,q2996,,my_note,c,web
1563837269925,pause_audio,b1932,34635,my_note,,web
1563837269925,submit,b1932,,my_note,,web
1563837271156,enter,e1932,,my_note,,web
1563837284052,play_audio,b1932,0,my_note,,web
1563837342827,pause_audio,b1932,58684,my_note,,web
1563837371556,quit,e1932,,my_note,,web
1563837373215,enter,b1834,,my_note,,web
1563837404375,play_audio,b1834,58684,my_note,,web
1563837418068,respond,q2700,,my_note,c,web
1563837418419,respond,q2700,,my_note,b,web
1563837427035,respond,q2701,,my_note,c,web
1563837439530,respond,q2702,,my_note,b,web
1563837445179,pause_audio,b1834,40086,my_note,,web
1563837445179,submit,b1834,,my_note,,web
1563837446472,enter,e1834,,my_note,,web
1563837451406,play_audio,b1834,0,my_note,,web
1563837479529,pause_audio,b1834,28026,my_note,,web
1563837479769,play_audio,b1834,22418,my_note,,web
1563837484242,pause_audio,b1834,26531,my_note,,web
1563837484472,play_audio,b1834,22430,my_note,,web
1563837487251,pause_audio,b1834,24990,my_note,,web
1563837487519,play_audio,b1834,22418,my_note,,web
1563837490194,pause_audio,b1834,24967,my_note,,web
1563837490432,play_audio,b1834,23024,my_note,,web
1563837493506,pause_audio,b1834,26112,my_note,,web
1563837493767,play_audio,b1834,23024,my_note,,web
1563837501629,pause_audio,b1834,30705,my_note,,web
1563837504033,quit,e1834,,my_note,,web
1563837562688,enter,e1834,,my_note,,web
1563837563952,quit,e1834,,my_note,,web
1563837566080,enter,b2087,,my_note,,web
1563837597192,play_audio,b2087,30705,my_note,,web
1563837607713,respond,q3459,,my_note,a,web
1563837609905,respond,q3459,,my_note,b,web
1563837623104,respond,q3460,,my_note,c,web
1563837631649,respond,q3460,,my_note,d,web
1563837633353,respond,q3460,,my_note,c,web
1563837640480,respond,q3461,,my_note,a,web
1563837649360,pause_audio,b2087,51664,my_note,,web
1563837649361,submit,b2087,,my_note,,web
1563837650641,enter,e2087,,my_note,,web
1563837653651,play_audio,b2087,0,my_note,,web
1563837698319,pause_audio,b2087,44303,my_note,,web
1563837698320,quit,e2087,,my_note,,web
1563837699950,enter,b1837,,my_note,,web
1563837731064,play_audio,b1837,44303,my_note,,web
1563837742121,respond,q2709,,my_note,d,web
1563837759247,respond,q2710,,my_note,b,web
1563837769590,respond,q2711,,my_note,b,web
1563837771079,pause_audio,b1837,39209,my_note,,web
1563837771080,submit,b1837,,my_note,,web
1563837772546,enter,e1837,,my_note,,web
1563837775673,play_audio,b1837,0,my_note,,web
1563837799820,pause_audio,b1837,23841,my_note,,web
1563837800045,play_audio,b1837,1932,my_note,,web
1563837809042,pause_audio,b1837,10530,my_note,,web
1563837838737,play_audio,b1837,10530,my_note,,web
1563837839606,pause_audio,b1837,11528,my_note,,web
1563837875256,play_audio,b1837,11528,my_note,,web
1563837876805,pause_audio,b1837,13365,my_note,,web
1563837878093,play_audio,b1837,13365,my_note,,web
1563837886001,pause_audio,b1837,21075,my_note,,web
1563837887574,play_audio,b1837,21075,my_note,,web
1563837890750,pause_audio,b1837,24357,my_note,,web
1563837892518,play_audio,b1837,24357,my_note,,web
1563837896257,pause_audio,b1837,28035,my_note,,web
1563837896500,play_audio,b1837,3221,my_note,,web
1563837903785,pause_audio,b1837,10442,my_note,,web
1563837906949,play_audio,b1837,10442,my_note,,web
1563837936000,pause_audio,b1837,39209,my_note,,web
1563837936212,play_audio,b1837,24483,my_note,,web
1563837947216,pause_audio,b1837,35552,my_note,,web
1563837949469,quit,e1837,,my_note,,web
1563837951592,enter,b1847,,my_note,,web
1563837982722,play_audio,b1847,35552,my_note,,web
1563837996166,respond,q2739,,my_note,c,web
1563838003317,respond,q2740,,my_note,a,web
1563838026627,respond,q2741,,my_note,c,web
1563838027828,pause_audio,b1847,44718,my_note,,web
1563838027829,submit,b1847,,my_note,,web
1563838029338,enter,e1847,,my_note,,web
1563838032328,play_audio,b1847,0,my_note,,web
1563838034079,pause_audio,b1847,1532,my_note,,web
1563838034362,play_audio,b1847,2713,my_note,,web
1563838070228,pause_audio,b1847,38582,my_note,,web
1563838070474,play_audio,b1847,27130,my_note,,web
1563838079919,pause_audio,b1847,36366,my_note,,web
1563838080217,play_audio,b1847,29165,my_note,,web
1563838093222,pause_audio,b1847,42179,my_note,,web
1563838095561,play_audio,b1847,33235,my_note,,web
1563838095974,pause_audio,b1847,33235,my_note,,web
1563838096419,play_audio,b1847,33235,my_note,,web
1563838101431,pause_audio,b1847,38582,my_note,,web
1563838102748,quit,e1847,,my_note,,web
1563838113994,enter,b1597,,my_note,,web
1563838145067,play_audio,b1597,38582,my_note,,web
1563838155218,respond,q1989,,my_note,b,web
1563838168242,respond,q1990,,my_note,a,web
1563838169866,respond,q1990,,my_note,c,web
1563838181026,respond,q1991,,my_note,c,web
1563838186218,pause_audio,b1597,40515,my_note,,web
1563838186218,submit,b1597,,my_note,,web
1563838187486,enter,e1597,,my_note,,web
1563838189453,play_audio,b1597,0,my_note,,web
1563838224988,pause_audio,b1597,35494,my_note,,web
1563838225207,play_audio,b1597,24970,my_note,,web
1563838235909,pause_audio,b1597,35604,my_note,,web
1563838239202,quit,e1597,,my_note,,web
1563838241557,enter,b1468,,my_note,,web
1563838272685,play_audio,b1468,35604,my_note,,web
1563838287658,respond,q1602,,my_note,c,web
1563838304360,respond,q1603,,my_note,c,web
1563838310520,respond,q1604,,my_note,a,web
1563838315120,pause_audio,b1468,41903,my_note,,web
1563838315121,submit,b1468,,my_note,,web
1563838317260,enter,e1468,,my_note,,web
1563838414791,quit,e1468,,my_note,,web
1563838416901,enter,b1479,,my_note,,web
1563838448021,play_audio,b1479,0,my_note,,web
1563838457418,respond,q1635,,my_note,a,web
1563838460648,respond,q1635,,my_note,d,web
1563838475071,respond,q1636,,my_note,a,web
1563838484006,respond,q1637,,my_note,a,web
